Camera,"(64, 0)",1280,960,"(704, 448)",1,false,"(0, 0)"
Camera,"(1344, 0)",1280,960,"(1984, 448)",1,false,"(0, 0)"
Camera,"(2624, 0)",1280,960,"(3264, 448)",1,false,"(0, 0)"
Camera,"(3904, 0)",1280,960,"(4544, 448)",1,false,"(0, 0)"
Camera,"(5184, 0)",1280,960,"(5824, 448)",1,false,"(0, 0)"
Object,Wall,"(0, 0)",1
Object,Wall,"(64, 512)",1
Object,Wall,"(128, 512)",1
Object,Wall,"(192, 512)",1
Object,Wall,"(256, 512)",1
Object,Wall,"(320, 512)",1
Object,Wall,"(384, 512)",1
Object,Wall,"(448, 512)",1
Object,Wall,"(512, 512)",1
Object,Wall,"(576, 512)",1
Object,Wall,"(640, 512)",1
Object,Wall,"(704, 512)",1
Object,StartPoint,"(320, 448)"
Object,Wall,"(768, 512)",1
Object,Wall,"(832, 512)",1
Object,MiniNeedle,"(576, 448)",0
Object,Wall,"(1088, 512)",1
Object,Wall,"(1152, 512)",1
Object,Wall,"(1216, 512)",1
Object,Wall,"(1280, 512)",1
Object,Wall,"(1344, 512)",1
Object,Wall,"(1408, 512)",1
Object,Wall,"(1472, 512)",1
Object,Wall,"(1536, 512)",1
Object,Wall,"(1792, 512)",1
Object,Wall,"(1856, 512)",1
Object,Wall,"(1920, 512)",1
Object,Wall,"(2240, 512)",1
Object,Wall,"(2304, 512)",1
Object,Wall,"(2368, 512)",1
Object,Wall,"(2432, 512)",1
Object,Wall,"(2496, 512)",1
Object,Wall,"(2560, 512)",1
Object,Wall,"(2688, 512)",1
Object,Wall,"(2752, 512)",1
Object,Wall,"(2816, 512)",1
Object,Wall,"(2624, 512)",1
Object,Wall,"(2880, 448)",1
Object,Wall,"(2944, 384)",1
Object,Wall,"(3008, 384)",1
Object,Wall,"(3072, 384)",1
Object,Wall,"(3136, 384)",1
Object,Wall,"(3200, 384)",1
Object,Wall,"(3264, 384)",1
Object,Wall,"(3328, 384)",1
Object,Wall,"(3392, 384)",1
Object,Wall,"(3712, 640)",1
Object,Wall,"(3776, 640)",1
Object,Wall,"(3840, 640)",1
Object,Wall,"(3904, 640)",1
Object,Wall,"(3968, 640)",1
Object,Wall,"(4032, 640)",1
Object,Wall,"(4096, 640)",1
Object,Wall,"(4160, 640)",1
Object,Wall,"(4224, 640)",1
Object,Wall,"(4288, 640)",1
Object,Wall,"(4352, 640)",1
Object,Wall,"(4416, 640)",1
Object,Wall,"(4480, 640)",1
Object,Wall,"(4544, 640)",1
Object,Wall,"(4608, 640)",1
Object,Wall,"(4800, 512)",1
Object,Wall,"(4864, 512)",1
Object,Wall,"(5056, 320)",1
Object,Wall,"(5120, 320)",1
Object,Wall,"(4992, 320)",1
Object,Wall,"(3648, 576)",1
Object,Wall,"(3584, 512)",1
Object,Wall,"(3520, 448)",1
Object,Wall,"(3456, 384)",1
Object,MiniNeedle,"(2112, 320)",0
Object,Wall,"(5184, 384)",2
Object,Wall,"(5184, 448)",2
Object,Wall,"(5184, 512)",2
Object,Wall,"(5184, 576)",2
Object,Wall,"(5184, 640)",2
Object,Wall,"(5184, 704)",2
Object,Wall,"(5184, 768)",2
Object,Wall,"(5184, 832)",2
Object,Wall,"(5184, 896)",2
Object,Wall,"(5120, 896)",2
Object,Wall,"(5056, 896)",2
Object,Wall,"(4992, 896)",2
Object,Wall,"(4992, 384)",2
Object,Wall,"(4992, 448)",2
Object,Wall,"(4992, 512)",2
Object,Wall,"(4992, 576)",2
Object,Wall,"(4992, 640)",2
Object,Wall,"(4992, 704)",2
Object,Wall,"(4992, 768)",2
Object,Wall,"(5056, 768)",2
Object,Wall,"(5056, 704)",2
Object,Wall,"(5056, 640)",2
Object,Wall,"(5056, 576)",2
Object,Wall,"(5056, 512)",2
Object,Wall,"(5056, 448)",2
Object,Wall,"(5056, 384)",2
Object,Wall,"(5120, 384)",2
Object,Wall,"(5120, 448)",2
Object,Wall,"(5120, 512)",2
Object,Wall,"(5120, 576)",2
Object,Wall,"(5120, 640)",2
Object,Wall,"(5120, 704)",2
Object,Wall,"(5120, 768)",2
Object,Wall,"(5120, 832)",2
Object,Wall,"(5056, 832)",2
Object,Wall,"(4992, 832)",2
Object,Wall,"(4864, 576)",2
Object,Wall,"(4864, 640)",2
Object,Wall,"(4864, 704)",2
Object,Wall,"(4864, 768)",2
Object,Wall,"(4864, 832)",2
Object,Wall,"(4864, 896)",2
Object,Wall,"(4800, 896)",2
Object,Wall,"(4800, 832)",2
Object,Wall,"(4800, 768)",2
Object,Wall,"(4800, 704)",2
Object,Wall,"(4800, 640)",2
Object,Wall,"(4800, 576)",2
Object,Wall,"(4608, 704)",2
Object,Wall,"(4608, 768)",2
Object,Wall,"(4608, 832)",2
Object,Wall,"(4608, 896)",2
Object,Wall,"(4544, 896)",2
Object,Wall,"(4480, 896)",2
Object,Wall,"(4416, 896)",2
Object,Wall,"(4352, 896)",2
Object,Wall,"(4288, 896)",2
Object,Wall,"(4224, 896)",2
Object,Wall,"(4160, 896)",2
Object,Wall,"(4096, 896)",2
Object,Wall,"(4032, 832)",2
Object,Wall,"(4032, 896)",2
Object,Wall,"(3968, 896)",2
Object,Wall,"(3968, 832)",2
Object,Wall,"(3968, 768)",2
Object,Wall,"(3968, 704)",2
Object,Wall,"(4032, 704)",2
Object,Wall,"(4096, 704)",2
Object,Wall,"(4160, 704)",2
Object,Wall,"(4224, 704)",2
Object,Wall,"(4288, 704)",2
Object,Wall,"(4352, 704)",2
Object,Wall,"(4416, 704)",2
Object,Wall,"(4480, 704)",2
Object,Wall,"(4544, 704)",2
Object,Wall,"(4544, 768)",2
Object,Wall,"(4544, 832)",2
Object,Wall,"(4480, 832)",2
Object,Wall,"(4416, 832)",2
Object,Wall,"(4352, 832)",2
Object,Wall,"(4288, 832)",2
Object,Wall,"(4224, 832)",2
Object,Wall,"(4160, 832)",2
Object,Wall,"(4096, 832)",2
Object,Wall,"(4032, 768)",2
Object,Wall,"(4096, 768)",2
Object,Wall,"(4160, 768)",2
Object,Wall,"(4224, 768)",2
Object,Wall,"(4288, 768)",2
Object,Wall,"(4352, 768)",2
Object,Wall,"(4416, 768)",2
Object,Wall,"(4480, 768)",2
Object,Wall,"(3904, 704)",2
Object,Wall,"(3840, 704)",2
Object,Wall,"(3776, 704)",2
Object,Wall,"(3712, 704)",2
Object,Wall,"(3648, 704)",2
Object,Wall,"(3584, 704)",2
Object,Wall,"(3520, 704)",2
Object,Wall,"(3456, 704)",2
Object,Wall,"(3392, 704)",2
Object,Wall,"(3328, 704)",2
Object,Wall,"(3264, 704)",2
Object,Wall,"(3200, 704)",2
Object,Wall,"(3136, 704)",2
Object,Wall,"(3136, 768)",2
Object,Wall,"(3200, 768)",2
Object,Wall,"(3264, 768)",2
Object,Wall,"(3328, 768)",2
Object,Wall,"(3392, 768)",2
Object,Wall,"(3456, 768)",2
Object,Wall,"(3520, 768)",2
Object,Wall,"(3584, 768)",2
Object,Wall,"(3648, 768)",2
Object,Wall,"(3712, 768)",2
Object,Wall,"(3776, 768)",2
Object,Wall,"(3840, 768)",2
Object,Wall,"(3904, 768)",2
Object,Wall,"(3904, 832)",2
Object,Wall,"(3840, 896)",2
Object,Wall,"(3776, 896)",2
Object,Wall,"(3712, 896)",2
Object,Wall,"(3648, 896)",2
Object,Wall,"(3584, 896)",2
Object,Wall,"(3520, 896)",2
Object,Wall,"(3456, 896)",2
Object,Wall,"(3392, 896)",2
Object,Wall,"(3328, 896)",2
Object,Wall,"(3264, 896)",2
Object,Wall,"(3200, 896)",2
Object,Wall,"(3136, 896)",2
Object,Wall,"(3072, 896)",2
Object,Wall,"(3072, 832)",2
Object,Wall,"(3136, 832)",2
Object,Wall,"(3200, 832)",2
Object,Wall,"(3264, 832)",2
Object,Wall,"(3328, 832)",2
Object,Wall,"(3392, 832)",2
Object,Wall,"(3456, 832)",2
Object,Wall,"(3520, 832)",2
Object,Wall,"(3584, 832)",2
Object,Wall,"(3648, 832)",2
Object,Wall,"(3712, 832)",2
Object,Wall,"(3776, 832)",2
Object,Wall,"(3840, 832)",2
Object,Wall,"(3904, 896)",2
Object,Wall,"(3648, 640)",2
Object,Wall,"(3584, 640)",2
Object,Wall,"(3520, 640)",2
Object,Wall,"(3456, 640)",2
Object,Wall,"(3392, 640)",2
Object,Wall,"(3328, 640)",2
Object,Wall,"(3264, 640)",2
Object,Wall,"(3200, 640)",2
Object,Wall,"(3136, 640)",2
Object,Wall,"(3072, 640)",2
Object,Wall,"(3008, 640)",2
Object,Wall,"(3008, 576)",2
Object,Wall,"(2944, 576)",2
Object,Wall,"(2944, 512)",2
Object,Wall,"(2944, 448)",2
Object,Wall,"(3008, 448)",2
Object,Wall,"(3072, 448)",2
Object,Wall,"(3136, 448)",2
Object,Wall,"(3200, 448)",2
Object,Wall,"(3264, 448)",2
Object,Wall,"(3328, 448)",2
Object,Wall,"(3392, 448)",2
Object,Wall,"(3456, 448)",2
Object,Wall,"(3520, 512)",2
Object,Wall,"(3584, 576)",2
Object,Wall,"(3520, 576)",2
Object,Wall,"(3456, 576)",2
Object,Wall,"(3392, 576)",2
Object,Wall,"(3328, 576)",2
Object,Wall,"(3264, 576)",2
Object,Wall,"(3200, 576)",2
Object,Wall,"(3136, 576)",2
Object,Wall,"(3072, 576)",2
Object,Wall,"(3008, 512)",2
Object,Wall,"(3072, 512)",2
Object,Wall,"(3136, 512)",2
Object,Wall,"(3200, 512)",2
Object,Wall,"(3264, 512)",2
Object,Wall,"(3328, 512)",2
Object,Wall,"(3392, 512)",2
Object,Wall,"(3456, 512)",2
Object,Wall,"(3072, 704)",2
Object,Wall,"(3072, 768)",2
Object,Wall,"(3008, 704)",2
Object,Wall,"(2880, 512)",2
Object,Wall,"(2880, 576)",2
Object,Wall,"(2880, 640)",2
Object,Wall,"(2944, 640)",2
Object,Wall,"(3008, 768)",2
Object,Wall,"(3008, 832)",2
Object,Wall,"(3008, 896)",2
Object,Wall,"(2944, 896)",2
Object,Wall,"(2880, 896)",2
Object,Wall,"(2816, 896)",2
Object,Wall,"(2752, 896)",2
Object,Wall,"(2688, 896)",2
Object,Wall,"(2624, 896)",2
Object,Wall,"(2624, 832)",2
Object,Wall,"(2624, 768)",2
Object,Wall,"(2688, 768)",2
Object,Wall,"(2688, 832)",2
Object,Wall,"(2752, 832)",2
Object,Wall,"(2816, 832)",2
Object,Wall,"(2880, 832)",2
Object,Wall,"(2944, 832)",2
Object,Wall,"(2944, 704)",2
Object,Wall,"(2880, 768)",2
Object,Wall,"(2816, 768)",2
Object,Wall,"(2752, 768)",2
Object,Wall,"(2688, 704)",2
Object,Wall,"(2752, 704)",2
Object,Wall,"(2816, 704)",2
Object,Wall,"(2944, 768)",2
Object,Wall,"(2880, 704)",2
Object,Wall,"(2816, 640)",2
Object,Wall,"(2816, 576)",2
Object,Wall,"(2752, 576)",2
Object,Wall,"(2688, 576)",2
Object,Wall,"(2624, 576)",2
Object,Wall,"(2624, 640)",2
Object,Wall,"(2624, 704)",2
Object,Wall,"(2688, 640)",2
Object,Wall,"(2752, 640)",2
Object,Wall,"(2240, 576)",2
Object,Wall,"(2304, 576)",2
Object,Wall,"(2368, 576)",2
Object,Wall,"(2432, 576)",2
Object,Wall,"(2496, 576)",2
Object,Wall,"(2560, 576)",2
Object,Wall,"(2240, 640)",2
Object,Wall,"(2240, 704)",2
Object,Wall,"(2240, 768)",2
Object,Wall,"(2240, 832)",2
Object,Wall,"(2240, 896)",2
Object,Wall,"(2304, 896)",2
Object,Wall,"(2368, 896)",2
Object,Wall,"(2432, 896)",2
Object,Wall,"(2496, 896)",2
Object,Wall,"(2560, 896)",2
Object,Wall,"(2560, 640)",2
Object,Wall,"(2496, 640)",2
Object,Wall,"(2432, 640)",2
Object,Wall,"(2368, 640)",2
Object,Wall,"(2304, 640)",2
Object,Wall,"(2304, 704)",2
Object,Wall,"(2304, 768)",2
Object,Wall,"(2304, 832)",2
Object,Wall,"(2368, 832)",2
Object,Wall,"(2432, 832)",2
Object,Wall,"(2496, 832)",2
Object,Wall,"(2560, 832)",2
Object,Wall,"(2560, 768)",2
Object,Wall,"(2560, 704)",2
Object,Wall,"(2496, 704)",2
Object,Wall,"(2432, 704)",2
Object,Wall,"(2368, 704)",2
Object,Wall,"(2368, 768)",2
Object,Wall,"(2432, 768)",2
Object,Wall,"(2496, 768)",2
Object,Wall,"(1920, 576)",2
Object,Wall,"(1920, 640)",2
Object,Wall,"(1920, 704)",2
Object,Wall,"(1920, 768)",2
Object,Wall,"(1920, 832)",2
Object,Wall,"(1920, 896)",2
Object,Wall,"(1856, 896)",2
Object,Wall,"(1792, 896)",2
Object,Wall,"(1792, 832)",2
Object,Wall,"(1792, 768)",2
Object,Wall,"(1792, 704)",2
Object,Wall,"(1792, 640)",2
Object,Wall,"(1792, 576)",2
Object,Wall,"(1856, 576)",2
Object,Wall,"(1856, 640)",2
Object,Wall,"(1856, 704)",2
Object,Wall,"(1856, 768)",2
Object,Wall,"(1856, 832)",2
Object,Wall,"(1536, 576)",2
Object,Wall,"(1536, 640)",2
Object,Wall,"(1536, 704)",2
Object,Wall,"(1536, 768)",2
Object,Wall,"(1536, 832)",2
Object,Wall,"(1536, 896)",2
Object,Wall,"(1472, 896)",2
Object,Wall,"(1408, 896)",2
Object,Wall,"(1344, 896)",2
Object,Wall,"(1280, 896)",2
Object,Wall,"(1216, 896)",2
Object,Wall,"(1152, 896)",2
Object,Wall,"(1088, 896)",2
Object,Wall,"(1088, 832)",2
Object,Wall,"(1088, 768)",2
Object,Wall,"(1088, 704)",2
Object,Wall,"(1088, 640)",2
Object,Wall,"(1088, 576)",2
Object,Wall,"(1152, 576)",2
Object,Wall,"(1216, 576)",2
Object,Wall,"(1280, 576)",2
Object,Wall,"(1344, 576)",2
Object,Wall,"(1408, 576)",2
Object,Wall,"(1472, 576)",2
Object,Wall,"(1472, 640)",2
Object,Wall,"(1472, 704)",2
Object,Wall,"(1472, 768)",2
Object,Wall,"(1472, 832)",2
Object,Wall,"(1408, 832)",2
Object,Wall,"(1344, 832)",2
Object,Wall,"(1280, 832)",2
Object,Wall,"(1216, 832)",2
Object,Wall,"(1152, 832)",2
Object,Wall,"(1152, 768)",2
Object,Wall,"(1216, 768)",2
Object,Wall,"(1280, 768)",2
Object,Wall,"(1344, 768)",2
Object,Wall,"(1408, 768)",2
Object,Wall,"(1408, 704)",2
Object,Wall,"(1344, 704)",2
Object,Wall,"(1280, 704)",2
Object,Wall,"(1216, 704)",2
Object,Wall,"(1152, 704)",2
Object,Wall,"(1152, 640)",2
Object,Wall,"(1216, 640)",2
Object,Wall,"(1408, 640)",2
Object,Wall,"(1344, 640)",2
Object,Wall,"(1280, 640)",2
Object,Wall,"(768, 576)",2
Object,Wall,"(768, 640)",2
Object,Wall,"(832, 640)",2
Object,Wall,"(832, 704)",2
Object,Wall,"(832, 768)",2
Object,Wall,"(832, 576)",2
Object,Wall,"(832, 832)",2
